what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409029665866
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1409029668848
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409029670090
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409029670916
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409029673738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409029675498
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409029690073
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1409029713764
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409029719141
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409029723282
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409029725753
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409029729131
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409029767307
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409029777908
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409029795681
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409029797774
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409029822505
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409029833846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031532749
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031533326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031534180
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1409031537885
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409031539770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031548551
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031549714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031558968
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031660672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409031665331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031677876
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031685877
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031694676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031712462
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409031720714
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031733189
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031742966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409031747006
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409031750332
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1409031753735
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1409031753757
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1409031756843
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409031757960
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1409031757960
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031758998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031782832
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031786159
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031854035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1409031878935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409031884237
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1409031890736
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409031893652
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409031896452
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409031897961
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031899202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031923261
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031928419
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031928696
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031928974
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031929188
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031929630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031929960
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031930216
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031932355
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031933056
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031933555
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031933920
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031934295
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409031934747
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409031942850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031945035
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409031965635
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032400043
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409032403117
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409032457409
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409032461669
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409032464115
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409032465802
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032469661
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032681138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032683907
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032807463
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1409032810373
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1409032812169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1409032814039
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1409032819394
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1409032829204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032834609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032854003
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409032856820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409032860730
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409032867447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032887403
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032888908
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032890475
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032913972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032941732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032946507
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032955629
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032956352
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032957221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032958841
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1409032964513
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409032966591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032974509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032987639
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409032991524
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409032993254
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033028520
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409033030896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033047552
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033100108
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409033109297
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409033155972
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033157371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033170772
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409033180440
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1409033181649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033183716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033201406
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409033205516
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1409033210525
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1409033210548
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1409033214195
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409033214994
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1409033214994
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033216574
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033233823
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409033235479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1409033240323
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409033245938
activated,editor,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.core.htmlsource.source",1409033249813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033256805
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033269858
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409033279707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033280719
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033774034
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033777294
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033790711
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033858166
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409033860208
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409033862203
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1409033871344
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1409033872768
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409033889770
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033891755
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033903997
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409033905607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033912419
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033925036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409033930929
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033942692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033947441
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033948077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033965727
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033966622
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409033973743
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1409033980273
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409033985908
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1409033996221
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409033997125
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409033997178
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1409034004802
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1409034006364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409034007991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1409034018388
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409034020893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1409034021389
